UserAddress,ContractType,Amount
0x75e30d9c6ddd393123f37cdf1fb974708b5d0e05,ZUG,10.0166
0x75e52ff9de87492ddcf4a473c2cc327f5897613c,ZUG,6.0039
0x75e9c85a515cfd993dbb4b61e90840008c94e137,ZUG,19.0124
0x75efb560958b9d3db1ad87bcc41290ceb4efff92,ZUG,1.0010
0x7603e12c518b30e0b1e03a5425d4fbd84e240855,ZUG,4.0025
0x7611a6bb3da9e16a40d29c9ec6d0b50a8c1a9661,ZUG,1.0000
0x76131ef3fdf1d2d8fdf7fe2c7979bfd942d9a8a6,ZUG,3.0030
0x7615b1042fda63b2850abf854fbcd69c569ebf0f,ZUG,2.0019
0x7632b805044fecb95783783f93ed8ed8a1d5835e,ZUG,1.0000
0x763599b90fb67340bc5dc074b0283cc97f3b54ea,ZUG,2.0019
0x763bcba5989e5125a32dd889e90b6e8b6dde1709,ZUG,2.0018
0x7649fba9bf81f488b4cb80370f3fde9ae2bbf1ee,ZUG,2.0042
0x7661917a6bc0b5ff4a84b4fd34e28e0cc7ad42ec,ZUG,3.0048
0x767014333c4961afa1d90d6f8160cc2293a8efae,ZUG,4.0020
0x7674b829bb698c9758b58f06f44c62011797f894,ZUG,1.0000
0x7684542d0e05ae0af8a0cb73a087826f91dca0ad,ZUG,1.0000
0x7693fbf711a52c15d92e71302a4a154fb84df819,ZUG,9.0096
0x76c7b405c6ca904d109b5c26522d75d50f66a4c6,ZUG,11.0120
0x76e37b76feebb298afde708f8d2582c4d5156f6e,ZUG,10.0048
0x76fee11706e2a42973ae0d405dff8acf421115f6,ZUG,1.0000
0x770abdafb5c01d3b56de1c4f6300b14e975b0e28,ZUG,2.0018
0x7729d472bac0301b4f0c83afc3cc079f36d3ba56,ZUG,5.0021
0x773236414574d992771cd6219ea37ed947db2882,ZUG,18.0879
0x7741684b1476b1df3e51a541e0c75385e830456d,ZUG,29.0221
0x775178bb12ce16b814b70806725d3af5a2c4c252,ZUG,7.0094
0x775e0c03fadcac636353ff97bb58afd9507ac816,ZUG,3.0024
0x775e5d46629405a78fd7d3a8457fcdae42d4b13a,ZUG,1.0000
0x7773d404b7e0160930e275b8e29409ea36ab13f0,ZUG,18.0130
0x777adf123939a9cf68b0d84c79a810231cfd5d4d,ZUG,1.0011
0x779547112e6db4ab26fc17c284712d1810ee6ff9,ZUG,3.0028
0x77998ee39c96c1774969c09624d64dd6bfd9902b,ZUG,9.0100
0x77a159295cba0b270130c0548e0d613e9dae2a69,ZUG,38.0532
0x77a90f36b7dcf29794382b7276cd71f8bd721dee,ZUG,1.0000
0x77c2f610c53992521f771d3af6b38b5199d44995,ZUG,9.0147
0x77d0c11bf64aee4094bdf046b089e052150bba2c,ZUG,12.0102
0x77ebe0c8ae971ccb216be5151dafe45f866448bc,ZUG,16.0147
0x77f4e3568e3b354409036144b2231dd26e5d5ba1,ZUG,5.0000
0x77f4e48bd36a586cc2e3cfd39f306430ccc082fa,ZUG,1.0015
0x77f55c712e0f07e5bf0555b1f59e041231df96c0,ZUG,2.0018
0x77f85431618e78f03c4dbae0d4fd31beac1cf186,ZUG,1.2214
0x7801c3da494ec1e3446722a6f077b379e70143b0,ZUG,9.0077
0x780e5da1c6c9ba0e54daa5270c2dab6684979da5,ZUG,1.0000
0x781d4f6d0681ba2e28c5ffce23a43929f6205548,ZUG,5.0000
0x7823d14177341657435a693ca53426f9d3a1bc81,ZUG,15.0208
0x7834b9c053f33cdab4cc9e0155789ebe579a27a0,ZUG,13.0070
0x7854e9182668d0ba9807d6af136730551a8e8052,ZUG,3.0041
0x7861b6e041b2df91cadad1926adcb60b446ddf87,ZUG,11.0062
0x786ee57eb707ca0b376d0d40f2448c85afab2632,ZUG,4.0000
0x787caace53844205b63e3a9adac16c7c46d21a3c,ZUG,5.0002
0x78a63ee8a0d9765b06dc8134df5b6fe4e337b3cd,ZUG,1.0010
0x78aa39877526ddbc9008ec1f37e5836c1f46bbf4,ZUG,14.0033
0x78ab5499d0b2e487978bf050eab1a5ddc6bd5c60,ZUG,4.0026
0x78b0138b94720b91506593d108fe293301ad2009,ZUG,18.0879
0x78b410955f5c637b998db2ae661cdaa22d7bbe53,ZUG,13.0043
0x78cf908ed43c9f0da447f557c06398b0eec03d30,ZUG,11.0185
0x78d1fa49923b4b9e3cbcac72bd212799b3586e49,ZUG,19.0141
0x78d54ac85cef44fb8aedddf658d21c7ea72525bf,ZUG,6.0059
0x78e130a92e36f73fc20f82731d66b4ee20c627ad,ZUG,1.0015
0x78f9ab1694739aaa8ffcf60aae523f79270c25cb,ZUG,1.0010
0x78fe092b836ae9ee0944235ad83c77fabb524f4c,ZUG,38.0162
0x795546f6643ae3983ca7de51ec8605ecd986ecfd,ZUG,2.0019
0x795f3cf6659cf3d768ebd19744d5e41f297b3021,ZUG,7.0061
0x797f3ea37c97aec44eb6f4be8336fc277bba436f,ZUG,5.0032
0x7997f927de6d1f1ddeba9ed6b21479521eeb334a,ZUG,5.0032
0x79992148c3fcb015d5197b9cdbdabe7ae528b299,ZUG,39.0504
0x79a157c622cd31a41595405ab19200f0fde82b8a,ZUG,5.0054
0x79aa239bf7506d736622202ede65e3a551031f89,ZUG,59.6686
0x79cc002bb4d5823a62b9f712b51c22f6ee4aa136,ZUG,7332.4044
0x79cc002bb4d5823a62b9f712b51c22f6ee4aa136,vZUG,7299.8748
0x79e7174e3141862ccc6a74aba49c8070528410d4,ZUG,1.0000
0x79efe335c546e384f44409630d67854583aa639e,ZUG,12.0196
0x79f1b0983ba0652b266c240ef8048ffa93602dc1,ZUG,39.0353
0x79f232cf411ae34a40545a034f8d2ca717a6951e,ZUG,19.0192
0x79f2b69a791407f20b21b72496bb2144c71bc307,ZUG,3.0030
0x79f3a634f275e7606e184ceca026060d9dbe96b7,ZUG,817.8675
0x79f3a634f275e7606e184ceca026060d9dbe96b7,vZUG,766.8467
0x79f67d4c0f7dbf298f3f855fe45d5b20982b821a,ZUG,1.0019
0x7a0eab73af5aaff680f3d63f7b6fcf0c67c0afb5,ZUG,12.0051
0x7a23f32a0c9c0d696b766d5fb4b5b0be867a04fb,ZUG,2.0018
0x7a27790eb136ce7c87d3827505b93d410300b6de,ZUG,10.0059
0x7a3d81a7652dca16543b0e81f35223f64aa2695e,ZUG,5.0032
0x7a4a7d376f2b8576e2207c07fb8c089255fca816,ZUG,1.0000
0x7a4aab547ac328b8cf7d74e58a36aee910a418ac,ZUG,1.0000
0x7a4e47c4d2dfdd2e7b7045898ec42280ef31876a,ZUG,5.0009
0x7a5f5b122f50c9ff58dba556e5fb1127c55c873d,ZUG,11.0087
0x7a794103cd218a5681ef9153a578f6d1b7dcfb9d,ZUG,3.0031
0x7a9d34d3cd476a29b25ae0a76d347dbe3c2d6122,ZUG,58.1853
0x7aa37a96f7d9c95efe285ed3c9604d9b08eab8cb,ZUG,5.0000
0x7ab288bd41016a3f8e221c540f55e631cdb77cc9,ZUG,5.0000
0x7ac20d0b40d6425b22b091ec11fecfb8f82e8e19,ZUG,3.0013
0x7ac272e911bbf5c3b908284d0b38718158989296,ZUG,1.0000
0x7ae37dd8ec73e9c7e7a8a6a04fc9ecbb2f20c918,ZUG,6.0050
0x7afbefdcfcdd5f34fc5a1ee6b9d1cec25e344b15,ZUG,37.0596
0x7b1adbe2d74b1dd09f8ecf66762dfd6373c57e5f,ZUG,5.0000
0x7b2208c7495334154c9398f8d01bd4e7248afeff,ZUG,1.0000
0x7b2e5cf9970418f8f1963faa447c2560aa8c93c9,ZUG,9.0148
0x7b3af3eeea761edf7798d630012ed1051ec17646,ZUG,1.0000
0x7b418d8cc95fe0123b28d6abd44f52d7050f14b5,ZUG,1.0000
0x7b4d92f8d3b5fb67469c9292f86b887fd97f8d57,ZUG,1.0000
0x7b58881715b3376ffddd6a2396755af4ed4ea22a,ZUG,5.0025
0x7b5b35cfded59d573a8ae4df567ce2eb93be920c,ZUG,9.0056
0x7b636d51495027686ac7e75a4d58175b5614a459,ZUG,5.0000
0x7b7ab4232ab8892f3b8af02da5c1f9d58c06a2c0,ZUG,1.0000
0x7b870392c76a36dce4b7eb93f1e56cd6ab399170,ZUG,2.0000
0x7b89576326d842cc62c39e9ef11f1c668231d4f9,ZUG,6.0052
0x7b9d13c062a9bdfa6b2fe5ed843cf0a0d4dae970,ZUG,20.0229
0x7bba993e6a72a977f43b781605a3da770d8d6051,ZUG,9.0267
0x7bcf6161de348e88a5e83040f4be386eda9e3a60,ZUG,2.0000
0x7bcfe6ab905007404b6e5a27a585b8b978f69f70,ZUG,11.0049
0x7bd185c35953c33c7cd166eea054795d9f92f4de,ZUG,5.0020
0x7bde8c4498123fbab8f2e0863c59985cfd993d6d,ZUG,2.0018
0x7be682384a70e3a79ef183e3c85193af915f5707,ZUG,6.0087
0x7bfdd7a40be9e042fb83e47b7877aa4d048e99c9,ZUG,27.0340
0x7c166033297ad5b8cb453db652ba216008634b6a,ZUG,10.0043
0x7c19c92ece40b2f8ace9ff3eb730d28d18e59b5c,ZUG,9.0075
0x7c1b94a0d777eb1a3db8ed461fecdad72fb9af78,ZUG,6.0094
0x7c1c5d22f94bf7979a2ec469ebaf373e166ce7fb,ZUG,2.0019
0x7c215243570f737fdbceebd456f72375bd7b3eee,ZUG,41.0642
0x7c27fa9e388465b3b96101ee6cbb847294ade89a,ZUG,5.0028
0x7c29bc2f612b86dfeaeb6131723f7cefac4f5cd3,ZUG,2.0018
0x7c468836eaaba0f2af302a5cbf633ddec38dfa67,ZUG,273581.3362
0x7c468836eaaba0f2af302a5cbf633ddec38dfa67,vZUG,273279.8827
0x7c482d493ce05e7365b49fbe84d8860b0efb8986,ZUG,1.0009
0x7c4a2bd6a89ac26403a2d1aeda241a3fbc5f986a,ZUG,1.0000
0x7c4e5e24b948b1ddc091f652964ce476b16093b9,ZUG,9.0057
0x7c533d373a117c9a106f1fc8bc1e035fdd3d136b,ZUG,10.0102
0x7c5b327a2372e5e2d4bb6651e0ef7080148427c9,ZUG,11.0126
0x7c628cb74ac369dcd1ae766df4e1e027773582b2,ZUG,19.0189
0x7c6a70610a03c5d364386b5d68145a2e940d6af4,ZUG,9.0308
0x7c88bf14af6cf9e864e63fa8b8d195be1169f969,ZUG,2.0018
0x7ca3b342c2fa965ff4ab9882a54f90f51b694efc,ZUG,11.0049
0x7ccd9e862443e96a688c1d0fad96d83c128f4aaf,ZUG,1.0000
0x7cd3aceaefdbcd8062f19df0a2a83dbbe74c86bf,ZUG,1.0020
0x7cf62bae6bb76148a07a87148613c78041b7bfcd,ZUG,20.0123
0x7d081099956c7e67767d669a501c43cf5b138379,ZUG,4.0048
0x7d0bb0f73ff2889379c80035d099034ee6530fbd,ZUG,5.0071
0x7d15544b3c674debd9bf9a7c89c1071fd7f2c45c,ZUG,40.0633
0x7d217cbd0da2f6a1f804535359001364baa4bbdb,ZUG,1.0000
0x7d2777698531171a45b6d3dc25633b4dd7d913f2,ZUG,5.0000
0x7d31a0a2d8f54fad32ef5ed76d93e707da2a1b36,ZUG,5.0000
0x7d3f12b8c5633154908fd1d076f6c66b4f299dd0,ZUG,1.0000
0x7d4cdc9603b839349893307a7512f3056d48c568,ZUG,9.0050
0x7d542d0938f841d50d60806e47a796f9542ef8f6,ZUG,10.0065
0x7d54b6d4724cc99025b209daa3a548c373f03193,ZUG,1.0000
0x7d5a4557a566a9d6f820da232b403b17df0a5dff,ZUG,6.0038
0x7d6a69a0723960e06e6fce61b09eebbb1d1f7d12,ZUG,1.0000
0x7d7e0a8e8a07f7b663399fdb5e90691a26f5eeb8,ZUG,9.0000
0x7d919e7cac5acf2e672190250ad208e7734856b3,ZUG,5.0045
0x7da40caa5073e0d7c97f1522e8307135a382fe3f,ZUG,35.0228
0x7da8c5fb081a26f363a369ed36bc7a78ff956f83,ZUG,1.0000
0x7dbd6fd7d20f29135f34dfb9c4de69f326ef68d5,ZUG,1.0007
0x7dc3e945238fdb44936eebe654422a83bdf5d9ff,ZUG,2.0028
0x7dd025f0988d53cd66f6f291ed7d2e54d5beb638,ZUG,5.0000
0x7ddd044cae96657a07ce8e21ca4183ec2c96f724,ZUG,4.0022
0x7de9061d0039b968373968ba36e6a48b717c3516,ZUG,1.0000
0x7dec194a8e6c06d050f788ece9fa43a1c7a203ef,ZUG,5.0024
0x7df5e769bd0bf4f3f3442a94b3944c315f3967c9,ZUG,1.0000
0x7e1538e251cbc6351cd0b03adc4a963b18e76b46,ZUG,9.0581
0x7e178a9c07677828be297d3097cadc8b0441f1bd,ZUG,1.0000
0x7e1fd60a1a79afa919a347fb1f55a1c932117937,ZUG,2.0015
0x7e404ffd7202c1311505fd5e29f81499e56ff36e,ZUG,14.0066
0x7e49406e5ecb7c5b139f8bdea9abf265bfc106c4,ZUG,10.0113
0x7e4b1ed5728afbc2393f3ec2c25cffe1542b4020,ZUG,5.0032
0x7e5a83e778bc370417b3d797ba2f40681aaf11f6,ZUG,22.0235
0x7e69e8ebd91cceb97efdebc3617856d788218834,ZUG,7.0440
0x7e6a0c73c9292689f36f5b2fe7270d3f4edaa111,ZUG,2.0009
0x7e765ee528d89957d96a0d7f89488b03b68d5636,ZUG,34.0319
0x7e7c65c3c0ff7b87946655ecbbfbc7af5239700e,ZUG,19.0173
0x7ea7ead4ba74596c59fbbbb8394317b80204ce96,ZUG,9.0267
0x7ebe23c1a02783f3097bf4f993a44f41bd168d93,ZUG,16.0070
0x7ee004ad82d421c246132b1c64f699d2695886de,ZUG,1.0000
0x7eef60c7a4553a3709e2cdfe9d20f85cb7cb5736,ZUG,2.0019
0x7f0bd5a65475092ae143692e5182b653cbb81f49,ZUG,14.0023
0x7f1479bbc3bd84411185430526c3a3d8c797ae52,ZUG,1.0000
0x7f1aa79b6eeddd7615c8268cb94b8408b021a2f4,ZUG,11.0056
0x7f355dcc742df36414fc8a20dba6d2881948f834,ZUG,1.0000
0x7f3be6d3deddd8c3934f405f97ad2e89553600ac,ZUG,1.0000
0x7f3e68e7d8d039e71aca3c9f8b9e1ed878ad5b4b,ZUG,1.0000
0x7f3eeba805950de4b7b524db759e4f32706b612a,ZUG,1.0000
0x7f54a9b0a7e0bd92375476366ba397436b39c53f,ZUG,9.0057
0x7f5cda760308361015a654a9ac52b4aed58c6a93,ZUG,30.0323
0x7f5f6bab65bdc813a4a8d438b105d980225f98aa,ZUG,24.0228
0x7f61940d7edbd8dcca2a791cad820a917e9c842d,ZUG,6.0039
0x7f670c4bbaffe4614776f61280e3c7fa712e6b0f,ZUG,6.0386
0x7f6b0a4905373eff49cbaf95b567a7292f5a4d21,ZUG,18.0249
0x7f834e8816de1d3a4232680c31b20b31908a1ef5,ZUG,1.0000
0x7f8624244f57c7c96359bc7d824b7cbf66e1d6c8,ZUG,9.0000
0x7fafaf997fcf1d403da82d2a964029cbba0f7c1e,ZUG,2.0018
0x7fb267f67206530b9bf2eb1fd6a3e39fd07fdc64,ZUG,58.1852
0x7fb82bd1905dbc0cdf05489d52116deeb9b6a61c,ZUG,2.0000
0x7fcc8be7cbfb799cdc2162f1c6b1b1c813a1fa5c,ZUG,2.0044
0x7fd3100ee6e10e9e7a08a744a68bee02449f7417,ZUG,4.0043
0x7fd72beb372191251d932032406665168d35eab1,ZUG,6.0039
0x7fda6d4453ac0fa9cf105858fb3494392095d8fb,ZUG,4.0026
0x7fdc90f43248bc5c167a22ad8983895f9ea5961c,ZUG,2.0019
0x7fe10054c0775fbf1a86f0831ed0c8e3dcbeb601,ZUG,1.0012
0x7fe13ff52b780c20c5be590eabf6955e0b3e7348,ZUG,29.0217
0x7fec37e7b2befe76ddf94803fb167a7bcfe9f5df,ZUG,1.0000
0x7fface23c1c72c380d0d19f9816cecc02a7ea7de,ZUG,5.0044
0x80036572380692d2b3b23049bd3432069969caf5,ZUG,1.0000
0x8016888d39ea45b121f3599ed72a3c613d6dc678,ZUG,24.0219
0x801b31b4beeb143e9f413639b4691cb976c24151,ZUG,49.0434
0x802d27abddc49967ae16026eb1256dda781e8aef,ZUG,2.0000
0x80355a1a8db5c157a05734d4327170d2c8ac7f69,ZUG,25.0028
0x803aaa4a6a784371231266e44db0fd796ac2ab67,ZUG,5.0000
0x803b64b7263fbe77dda44c36ed4c142a1b76f115,ZUG,4.0043
0x803d447bbc3ee7edb4a2392e6d9ed7d62c37c5bc,ZUG,5.0000
0x80451cec06b4307a2927b6519b97a3fa975b7fb4,ZUG,1.0021
0x8058435dac83cd35dfc85fc1493c20f236ad8d59,ZUG,2.0023
0x80815ca90805ad379c67afc78b5f90b41a68af48,ZUG,15.0085
0x80e1e016ad901d43d88474b74d937829244b35cc,ZUG,17.0211
0x80e92bcd76363774b423d47839b88b485c699c0e,ZUG,5.0000
0x80f672b949cd37216bb34ed9d9dc70c3d9963aff,ZUG,5.0028
0x80fd5ad18c76b152276774b880d489aecbaa715f,ZUG,8.0123
0x8126a7d2c195359b23e0704ac634927826e5c41f,ZUG,5.0028
0x814edd339d917efb6369ef04802ab0539c974126,ZUG,58.1853
0x8153e90acb2afa21b35d3a4c06acc0302449ee41,ZUG,9.0000
0x81551b1adb4ab50c41c498cb073715af44378122,ZUG,25.0170
0x8156f7c237c4628a215e65093f7ed22fe40d9b3e,ZUG,6.0067
0x8165c0b8d5e64dc1db7b0878013cd0aeab4dba8e,ZUG,5.0028
0x8167067d98290b8391d5aef1667a3de929891160,ZUG,9.0077
0x81c4be137a19c51c8e9232d361c0fce3adcf6c0f,ZUG,1.0010
0x81c80f8b8607ff9b25a60f66aaeefc19ba53c708,ZUG,3.0051
0x81d0e7b6cda87fdd62ebf6db74daffb0720041ee,ZUG,7.0026
0x81e489d2b84b3539ebfcfdbb73904ccd43238e65,ZUG,20.0112
0x81e56b661625b85c1bab2790f6f4bde25c1ca4c5,ZUG,2.0019
0x81e77c22b4c2d6eb068698d8b542e62b4f0ecff0,ZUG,7.0076
0x81f7afa242e9fd3e39eb4c09cc09597822d1d212,ZUG,6.0052
0x81fd0e06789d61df9b8e7f8b2f1bbdb7995a9810,ZUG,1.0019
0x81fdd51cc562c462fd9b425db239ef7ef8a4410a,ZUG,12.0124
0x82227e24a1969d20d0521c9efeb6c9c499779afa,ZUG,1.0012
0x822399713ca9f8f5752e4e132ce7dfda7e5f1d7d,ZUG,6.0039
0x824e1c096cb3f891464f9ea3d7a440f1ec40e2fa,ZUG,5.0049
0x826678d041866a4a4e58cb259255c7d38f4eea77,ZUG,1.0000
0x826ef2fa96a3d4dd2306084d3555c9ef25303a8e,ZUG,5.0066
0x8270f887150ab66cccaa82421aa20617d4f9267f,ZUG,1.0000
0x8272555128da711dceca931b2935847338ae1584,ZUG,1.0000
0x8274252c5f87ea0ce5e2be526c19aaf8a55e380c,ZUG,15.0123
0x827cf9197748fadf64a91440bd5f4fa4e086ce34,ZUG,28.0315
0x8284189e69d95f099716c5357fcfa8294c1863ce,ZUG,5.0024
0x828511035c7871a89864ed23213a156dc39dee71,ZUG,3.0030
0x828f2e6aad60715a8602b60e6abce89b1a7486d3,ZUG,1.2019
0x82999f0d7a1fa0222fcf38b063b906112a739ec9,ZUG,9.0041
0x8299c54b18995b2f8b5524199ac0a73e45602ae8,ZUG,6.0038
0x829add7dc8b9865b0eae8f3ec14e70eae1eb5238,ZUG,1.0010
0x82b421e6dd84788f650c0eb9d69739de53a9feb8,ZUG,1.0000
0x82c5fb701bcd9c251593429f22821f7684d72038,ZUG,1.0000
0x82dc808be94c136a1aae5ce4107394355a04c3aa,ZUG,2.0041
0x82e3caf34503dded5cedafd9875130236ebfc524,ZUG,10.0174
0x82ee831e13c0a8185eb9e2d0e193337e1afebdce,ZUG,1.0000
0x82f20467c623dab902d8329b389df8df1a755f05,ZUG,1.0000
0x82fd6fbe92e78b5a7943eac909228b4ff5f61f06,ZUG,7.0118
0x82ff6cf770df3f845d4685711e12e403f506e2fe,ZUG,1.0000
0x830cfaf8b9942018dafaa4b9939fb45154815275,ZUG,1.0000
0x831c4d1b5c9c2b300323bb541af6610deca742ca,ZUG,9.0000
0x8332e2b3abab21c9f18e2b96d7495531754c3868,ZUG,26.0945
0x833f43b45cdcef066204d79f82c1b95573fbaddf,ZUG,5.0000
0x8342b5ff42bdf9430056a353adbdcce3443d3e3f,ZUG,1.0000
0x835a4de424e3650071d9784dd3afb7d4310891d2,ZUG,5.0032
0x835d618d90dd1ce5bb528668c2b301ab64a4c537,ZUG,1.0000
0x836ffd45788f8c68388142bf8609f7b7e3db1c75,ZUG,15.0095
0x83739a75b494d16dbc265a49e915cae86fc09117,ZUG,1.0000
0x8376fb01d00de0e0e4739e9cef5d12dff6be2c61,ZUG,1.0000
0x8384f0aa9a335e73200adac076f0f04c3f2460cd,ZUG,1.0000
0x8389705b856f83a11c2cd7777ed789fa2637219c,ZUG,18.0256
0x83b7d85ec98d38a95cd7ab6aec6cfe7b96d6dabf,ZUG,6.0000
0x83c9580bdc06cb5d8b43d0bb903ae5cefbd043b3,ZUG,19.0086
0x83d2d3e2cec73fab36e4809e0741c3f0624bfd77,ZUG,2.0018
0x83dd9c83188b550628a052bbb35da0b7713010cb,ZUG,1.0000
0x83ec7ec8284d833a486ce2c8122475667eb5bc59,ZUG,13.0086
0x83f5cc53fc80d74235229e92efc40f83285fdfdb,ZUG,1.0000
0x83fdaaa694d29eb4b9a065d434fd625cab013c1f,ZUG,2.0010
0x840c7106bdeb19ace61b0b50afd222c757ba32a4,ZUG,1.0000
0x8415f9b69ee839d906f0f88b0463e55be2dd33a2,ZUG,1.0000
0x8429c60c7cf52756646e7218d4ae989da8543840,ZUG,19.9802
0x842f78261ab33869896181986d46aea37fc3456b,ZUG,1.0010
0x843b2af66803da3809b09babc6319897ed713783,ZUG,2.0033
0x844ef8a69060e0bf8b02fda4200998615380b708,ZUG,2.0000
0x845511ab731f9ea766d7280c9f15f6951e23f39b,ZUG,6.0038
0x845922f79f55d9821a2b6bd3bc6f33efb4da2b68,ZUG,4.0025
0x849314696fc45fbd40ddf1d3fdc0d31a31ca11a7,ZUG,21.0257
0x84aee9aaf4810a9f9c667208e9d5cd06c05e2f3a,ZUG,27.0348
0x84af8348d5eb1931d75ba7b891a99752abc07cbc,ZUG,2.0019
0x84b16a4787c1bbd4cdb8d7bbaa0b3ce48f416747,ZUG,26.0215
0x84be03b0a7ad0a4ed979076c426e898ec03d9e7b,ZUG,7.0000
0x84d36052ec95af67167bbc6b3d4b3c6a2eaa33b0,ZUG,5.0032
0x84d3d2c2c0f4311fe03d496387d411140a49625d,ZUG,1.0008
0x84e39fb9fbd224ccd1b6c1da31bcc2f2ef69471e,ZUG,1.0000
0x84e4e0f52b47170d8ba6bf5e81de7e0e51ec87ef,ZUG,19.0000
0x84e9f482fc778d2efed9a83e8c607f4cdc1cdff0,ZUG,4.0000
0x84f53aa97ac3aa09f4c685f84903e7eedf9ebdca,ZUG,5.0021
0x8501196edec3be207d510f77ac4cfeeeba269d08,ZUG,5.0035
0x853311258804ced42130de0e0d0e79705b9eff4b,ZUG,9.0130
0x85370afe5b36c8ce33711366898b7dec948ff94d,ZUG,5.0000
0x85422b9957b6fba0bbcc16238f6bc718c7fc476a,ZUG,1.0000
0x854976fac668117cb60b3f22130ac9184fa64a20,ZUG,2.0018
0x85544f222bb26f7ca15e4a82f7f5737ed2cafc7d,ZUG,9.0000
0x855f2e1fc34fffdf68c11dc7d34a1277ef49e348,ZUG,5.0000
0x8569e17202f49bb65576568046235ee8bdfa48fb,ZUG,1.0000
0x856c413312263bfb39f650800ccdb70a84623e55,ZUG,6.0038
0x8571514f1a58efac2917f9d9fba9893b6a829174,ZUG,1.0000
0x857fd219644d7d823946163e19ef5b9690bd16a2,ZUG,1.0007
0x8584201bb1408d91a86cc38f8eb983bafa7d08b8,ZUG,7.0100
0x859397f9f36049747de9bbb260ca036ff2e9d987,ZUG,1.0000
0x85a8dab87d5fd5d3bcdff4ba2a64408f333472a1,ZUG,29.0260
0x85a9daa82837f28885f9576d787d8d0f4a2c9b38,ZUG,1.0013
0x85b538dccddd5f4a2c23e682060c7fd55e613ac1,ZUG,11.0679
0x85cfa79eda9ba51bc28b31fb04c3e86d3fc3b0f1,ZUG,5.0000
0x85cfcf893773c32bdefae6100aeed376bf514083,ZUG,17.0189
0x85ed6b6368aa64ae49e29958b0bfe53a9ef3b872,ZUG,4.0027
0x85ee2002f981da96f35ef94f9f164c540f68356e,ZUG,1.0010
0x85fdf54052f7c4596aaa37af0175005fe8a43351,ZUG,5.0023
0x860bbe5444ce8cb3236d0c0b8b50d93acc3a3ea6,ZUG,8.2099
0x861fa1547a92e1a1964d01e2c7472ee0c8ee1959,ZUG,1.0000
0x864c6f9aa92cea882041a236d11a7555996b05a3,ZUG,1.0000
0x864c7dd64fa49ebf4adca35772bffde329a2ab13,ZUG,7.0026
0x86509ae80ebc9507ccd31d9757d13ad2d58f6f11,ZUG,1.0000
0x865434863114294469fe822fd572f40a7d6964d9,ZUG,25.0194
0x865f614da26542c9fb9c9a0bd355ee82dfe0179f,ZUG,1.0000
0x869113ebd54ad864823b40ee4fc84491efcc83c8,ZUG,14.0073
0x86a0b2217c2976a4ff8675d2ecfaa0c55337fcad,ZUG,1.0019
0x86c1406fdf0d0de0abec38984df2c4f303b8ed91,ZUG,10.0037
0x86c5588072e9c25baae4d5a7c3239baaa1eb40e1,ZUG,1.0019
0x86cbc8af2cc5cbe98053eda9b88e10a7f09c2f83,ZUG,5.0032
0x86d5a533d6b03099ddde0b39a952df18b4ba2631,ZUG,9.0105
0x86d6092d09833a89227826ba1aeb8dc6272ddc97,ZUG,26.0259
0x86e7d71da4e882ebfee2d4c5c1a6ab29c71b9afb,ZUG,5.0032
0x86ea10fc975ed0953467a9806ed223d78d873b22,ZUG,1.0012
0x871543f7c42b654b8ce61550be56c51b7d1d4c56,ZUG,1.0000
0x8717ad6e89fb4c63bbbbd77769e3f11f7a2c0b93,ZUG,18.0167
0x8718f6f510a8c4f6fd489a5d2e26d51cdc810f86,ZUG,6.0000
0x872d0a503c4468318ead95e8c02a7c09f057392e,ZUG,29.0209
0x8732f9bc701d533aca1b7f62bb8fa277af779f36,ZUG,1.0000
0x8757abbfbd2afaa22abe8ff04d6b01155b5e11f1,ZUG,1.0000
0x875c0546c16bf2d3a334411fa354bcb230d31461,ZUG,5.0023
0x87788a9411d7d7507340ff1c17b8a0323bbf94ad,ZUG,14.0067
0x878725859dccfbb82e27dc5e2067c85a2ecd5550,ZUG,6.0043
0x879ca291d0a8909ae2e22151b5f604fdeb0ffefe,ZUG,9.0077
0x87a541836daf8100c3d65e2a7e5c25a48c978c62,ZUG,1.0000
0x87a864dc53efb8bd485d488fd2ddeb0bdeaa5501,ZUG,1.0000
0x87aa7f6248f4143bed7aef92523fa889331b6d38,ZUG,9.0000
0x87b61029fea12bf0b13321679fee780c2a81dadd,ZUG,1.0000
0x87be69dcb6292281bbd0518bc64b9c7f2f6c1874,ZUG,14.0149
0x87bf0eaf64811ec42a0fa9379e0d62a82a4b1b7a,ZUG,19.0033
0x87c704aca172e20f79df441873f82370973a2f93,ZUG,2.0006
0x87dbbfe10f987cd5b62d0ffed41a63016a4fc95e,ZUG,1.0000
0x87f60b948e94b8d666e927a4e41b461b72e504cb,ZUG,35.0144
0x87f75ff35242b30d9fcc0842158855f9450ed3ce,ZUG,1.0000
0x8802bd04c16ca9ba6cfaf3abbee4007111d2c66c,ZUG,1.0000
0x8805a5efa8f5a9ab342f5e5438e9022dbe44546f,ZUG,36.0500
0x88130ce058966fee02f21563db5e839ab7c0e9f8,ZUG,5.0101
0x88151408adc12bec84cd0d79e497fce7200773ad,ZUG,10.0053
0x884b409c776e508c3b520e3cf50570f6de72752f,ZUG,5.0032
0x884bf6c17ec8c9d69a7b0f7e8c8130cbcc804dc3,ZUG,2.0019
